날짜,S&P 500,러셀 3000,니케이 225,항셍,홍콩 H,대만 가권,상해종합,영국 FTSE 100,프랑스 CAC 40,독일 DAX,KOSPI,인도 SENSEX,에너지,화학,금속및광물,기타 소재,건설,기타자본재,상업서비스,운송,자동차및부품,내구소비재및의류,소비자서비스,미디어,유통,음식료및담배,생활용품,의료,은행,보험,증권,기타금융,소프트웨어,하드웨어,반도체,디스플레이,통신서비스,유틸리티,블루칩30,모멘텀,경기방어주,고배당주,베타플러스,Low Vol,배당성장,Big Vol 지수,FnGuide 컨트래리안,FnGuide 퀄리티밸류 지수,대형가치,대형성장,대형순수가치,대형순수성장,중형가치,중형성장,중형순수가치,중형순수성장,소형가치,소형성장,소형순수가치,소형순수성장,중대형가치,중대형성장,중대형순수가치,중대형순수성장,중소형가치,중소형순수가치,중소형성장,중소형순수성장,채권,20년채권,채권인버스,현금
2004-01-01,1131.13,642.61,10783.61,13289.37,4597.7202,6375.38,1590.73,4390.7,3638.44,4058.6,848.5,5695.67,2757.5,2577.82,2034.71,2424.12,2190.71,1701.69,2079.81,2541.6,3516.94,1679.44,1699.59,1630.2,3677.38,2059.26,3806.23,1221.17,1953.48,2884.35,1131.18,118.97,643.93,1300.38,2662.37,873.51,751.09,898.68,2375.59,2743.11,1560.55,2947.68,1971.39,2032.25,2911.1,2296.29,2955.82,2504.14,1794.03,1803.35,2732.02,1924.38,2116.41,1146.53,2878.25,1107.15,1536.18,727.0,3963.52,948.32,1825.36,1739.02,2909.22,1701.57,1873.18,3050.78,871.76,1011.41,128.0987691656479,159.35769390898153,78.06476256667803,109.40514007728623
2004-02-01,1144.94,650.24,11041.92,13907.03,5102.1401,6750.54,1675.07,4492.2,3725.44,4018.16,883.42,5667.51,3533.34,2531.0,2253.47,2488.53,2267.96,1735.01,2252.15,2486.72,3527.25,1730.66,1605.21,1659.32,3720.27,2150.58,3785.35,1292.42,2083.75,3009.62,1190.87,122.78,617.41,1267.61,2754.21,799.43,768.16,923.26,2444.13,2827.46,1620.47,3135.75,2077.79,2166.26,2947.1,2554.33,3056.05,2578.18,1888.38,1861.35,2917.2,1979.45,2207.12,1131.57,3062.78,1110.18,1573.4,700.83,4126.58,936.39,1915.59,1795.02,3067.48,1676.28,1938.85,3206.89,849.33,1003.45,129.33251992019336,162.42732020411935,77.32007391621732,109.67865292747945
2004-03-01,1126.21,641.68,11715.39,12681.67,4778.1299,6522.19,1741.62,4385.7,3625.23,3856.7,880.5,5590.6,3539.87,2357.95,2122.33,2482.01,2260.34,1782.75,2221.73,2460.07,3637.04,1799.63,1695.13,1667.21,3928.94,2075.59,4208.98,1250.23,1973.92,3165.48,1129.21,131.08,626.07,1286.17,2914.55,768.36,722.72,909.76,2423.08,2852.84,1564.55,3279.69,2078.52,2174.28,3027.19,2492.35,2966.45,2603.84,1866.05,1897.09,2896.97,1996.73,2252.7,1138.7,3183.21,1092.53,1560.57,680.52,4326.98,911.39,1898.81,1825.7,3073.13,1728.69,1958.29,3324.16,839.13,973.32,132.19402821930825,169.6147951725787,75.64638232681831,109.95284955979814
2004-04-01,1107.3,627.71,11761.79,11942.96,4061.1799,6117.81,1595.59,4489.7,3674.28,3985.21,862.84,5655.09,3939.82,2261.43,1897.17,2473.23,2283.93,1787.24,2261.52,2184.15,3296.56,1843.74,1554.55,1597.53,3805.57,2240.69,4288.56,1276.29,1902.14,3181.85,1058.73,129.17,679.49,1206.47,2840.68,792.7,684.11,900.52,2372.48,2763.77,1565.81,3304.94,1990.56,2244.98,3029.91,2587.54,2874.15,2675.71,1807.69,1833.56,2875.29,1911.66,2295.42,1174.3,3406.98,1100.53,1593.33,712.76,4537.78,948.93,1846.47,1770.23,3086.45,1642.44,1994.56,3471.82,873.2,997.42,133.03853358877004,171.7819218906748,75.16619230718966,110.22773168369763
2004-05-01,1120.68,635.84,11236.37,12198.24,4301.9302,5977.84,1555.91,4430.7,3669.63,3921.41,803.84,4759.62,3968.02,2075.7,1816.84,2111.73,2015.04,1739.4,2104.58,2042.11,3065.73,1666.61,1474.3,1494.62,3581.28,2029.82,4227.09,1162.66,1776.48,2971.08,894.21,115.26,749.03,1055.03,2583.63,819.44,666.8,872.42,2215.0,2523.93,1477.19,3000.61,1860.35,2101.38,2794.69,2420.75,2569.47,2451.25,1705.03,1684.2,2719.44,1767.36,2024.02,1017.88,2960.68,964.92,1457.14,617.64,4196.49,838.29,1731.59,1623.25,2811.41,1502.3,1785.28,3126.19,756.47,878.66,136.07918198855583,179.63420967255246,73.48662634407218,110.50330101290686
2004-06-01,1140.84,647.54,11858.87,12285.75,4291.02,5839.44,1399.16,4464.1,3732.99,4052.73,785.79,4795.46,3816.76,1987.59,1925.18,1937.58,1953.69,1777.59,2217.32,2149.17,3244.09,1449.98,1506.31,1485.93,3776.67,2103.31,4514.18,1234.74,1654.27,2914.88,857.37,105.93,737.24,1012.15,2456.19,757.03,655.14,886.01,2208.68,2503.61,1494.28,3131.0,1828.72,2161.38,2822.04,2477.39,2636.34,2512.58,1692.1,1618.94,2699.43,1730.83,2000.93,972.57,3041.39,927.29,1436.5,603.06,4116.68,816.51,1726.26,1551.6,2814.38,1480.05,1764.66,3118.02,728.07,845.58,136.3962211745729,180.47123827285955,73.31581413242414,110.77955926543912
2004-07-01,1101.72,622.33,11325.78,12238.03,4335.3398,5420.57,1386.2,4413.1,3647.1,3895.61,735.34,5170.32,3999.27,2008.7,2052.32,1974.57,1870.47,1707.52,2320.97,2072.86,3075.06,1313.68,1420.53,1355.24,3663.41,2098.98,4280.19,1228.61,1549.28,2598.9,791.53,94.38,612.36,863.2,2122.16,596.08,589.26,912.52,2089.67,2450.6,1444.58,3090.66,1812.9,2147.88,2744.81,2458.28,2600.07,2474.6,1634.83,1431.04,2636.23,1575.41,1939.39,842.74,3018.45,830.87,1384.18,519.0,4080.55,755.03,1671.77,1371.18,2732.46,1362.06,1699.72,3060.78,630.98,768.84,140.0522504079623,190.14611221334906,71.40192300281292,111.79325686822345
2004-08-01,1104.24,623.86,11081.79,12850.28,4292.02,5765.54,1342.06,4459.3,3594.28,3785.21,803.57,5192.08,3747.96,2181.92,2164.14,2134.08,2339.12,1845.18,2428.16,2495.03,3500.57,1465.82,1474.31,1456.05,4135.26,2173.97,4475.46,1278.15,1768.27,2719.67,876.04,101.07,649.21,940.49,2307.08,684.95,614.17,947.33,2286.94,2691.66,1490.15,3292.13,1924.34,2313.66,3007.55,2520.21,2898.22,2715.57,1759.2,1551.52,2904.73,1724.25,2142.86,923.41,3324.3,889.25,1485.08,555.15,4474.07,792.72,1797.31,1491.38,3004.98,1490.1,1860.61,3342.79,681.41,801.33,147.3716770291146,210.0209876486084,67.85564364599317,113.9041239600469
2004-09-01,1114.58,632.53,10823.57,13120.03,4649.6602,5845.69,1396.7,4570.8,3640.61,3892.9,835.09,5583.61,4466.13,2287.81,2263.3,2208.98,2550.48,2094.17,2738.91,2398.18,3673.13,1720.47,1453.02,1502.44,4250.51,2318.28,4587.9,1350.27,1783.24,2667.79,886.09,106.21,644.88,906.61,2342.69,627.75,623.83,1009.89,2410.25,2781.81,1547.09,3524.2,2040.76,2511.32,3159.71,2796.75,3216.2,2962.56,1855.27,1575.55,3058.93,1748.8,2339.78,961.52,3747.03,921.9,1596.76,570.91,5067.95,814.31,1895.13,1523.39,3197.99,1520.3,2018.08,3647.99,705.48,831.88,148.97259928830158,214.58397126664332,67.12643833680676,114.45375762377203
2004-10-01,1130.2,642.15,10771.42,13054.66,4504.7798,5705.93,1320.54,4624.2,3706.82,3960.25,834.84,5672.27,4704.98,2290.06,2216.84,2325.44,2882.28,2110.99,2570.68,2773.19,3688.7,1657.73,1480.8,1434.03,4403.69,2318.34,4451.59,1371.08,1860.24,2716.53,854.55,101.88,608.72,812.92,2271.33,589.59,623.71,1066.51,2481.54,2844.3,1565.28,3731.29,2078.45,2518.8,3267.57,2903.88,3642.31,3152.67,1899.75,1521.74,3200.84,1695.68,2409.54,936.81,3964.46,900.76,1680.39,567.27,5630.58,813.57,1939.95,1477.32,3358.8,1470.36,2103.02,3951.21,690.54,822.1,150.26509787216492,218.30746780636827,66.54905325059119,115.091721325862
2004-11-01,1173.82,670.84,10899.25,14060.05,4967.4399,5844.76,1340.77,4703.2,3753.75,4126.0,878.06,6234.29,5380.68,2458.73,2621.65,2393.61,2926.84,2141.35,2754.83,3141.47,3661.31,1678.81,1622.41,1446.89,4314.38,2494.63,4156.91,1616.88,1943.1,3145.79,893.84,116.24,606.79,865.46,2224.89,651.38,703.82,1175.99,2583.61,3115.4,1726.34,3950.94,2220.75,2720.93,3548.64,3104.94,4517.87,3435.16,2029.09,1549.0,3476.9,1759.68,2664.37,999.03,4444.78,948.47,1806.08,598.24,5857.05,884.1,2083.18,1505.95,3673.58,1525.63,2293.61,4288.6,733.99,880.81,150.99143092980546,220.4179236985603,66.22892397548645,115.79604296927353
2004-12-01,1211.92,693.63,11488.76,14230.14,4741.32,6139.69,1266.5,4814.3,3821.16,4256.08,895.92,6602.69,5003.03,2413.67,2508.26,2409.08,3115.8,2133.56,2907.03,3074.85,3854.2,1692.89,1566.45,1496.68,4316.11,2487.98,5052.97,1617.47,1966.24,3253.51,1084.42,120.05,586.63,879.64,2316.43,691.06,702.56,1187.57,2592.86,3097.83,1737.4,3920.01,2203.32,2762.1,3558.22,3185.27,4269.54,3460.98,2036.46,1583.01,3483.23,1801.25,2675.56,1017.25,4393.92,957.4,1821.29,604.6,5770.85,879.37,2090.38,1537.7,3662.16,1569.39,2310.11,4273.68,744.2,889.63,152.86809032285487,225.89703419321683,65.41587573234,116.25237802997583
2005-01-01,1181.27,674.54,11387.59,13721.69,4721.52,5994.23,1191.82,4852.3,3913.69,4254.85,932.7,6555.94,4873.9,2409.22,2518.21,2507.94,3392.53,2477.85,3110.92,3032.09,4147.91,1854.45,1540.67,1549.76,4494.86,2527.63,4585.03,1813.95,2118.67,3240.44,1226.39,189.58,559.74,878.8,2546.46,786.42,673.8,1222.27,2659.89,3236.12,1703.19,4277.62,2281.99,2940.16,3737.76,3357.46,4835.81,3927.07,2119.7,1667.61,3649.06,1873.26,2968.21,1141.67,4668.67,1087.41,2119.53,731.01,6392.41,1047.28,2188.72,1623.57,3870.92,1648.27,2624.05,4710.18,861.54,1032.33,140.86569107904762,190.4245377859845,70.98960664870796,113.92598564454221
2005-02-01,1203.6,688.05,11740.6,14195.35,5152.3799,6207.83,1306.0,4968.5,4027.16,4350.49,1011.36,6713.86,5557.82,2900.06,3076.64,2754.19,3661.61,2799.21,3212.98,3694.44,4223.42,2068.72,1593.12,1586.37,5076.16,2635.4,4822.49,1939.68,2279.6,3508.89,1463.55,183.96,537.69,922.26,2722.97,786.26,674.62,1228.29,2937.28,3712.93,1730.3,4795.09,2534.89,3236.22,4249.84,3803.45,5690.92,4849.2,2335.66,1763.64,4178.92,1971.13,3448.4,1227.32,5745.88,1202.05,2472.38,794.27,8088.33,1148.73,2427.8,1718.07,4510.47,1733.86,3052.55,5872.26,928.8,1134.85,142.59638071880977,195.10368672818873,70.12800710362566,114.3323038210204
2005-03-01,1180.59,675.45,11668.95,13516.88,4792.77,6005.88,1181.24,4894.4,4067.78,4348.77,965.68,6492.82,5551.66,2784.09,2731.93,2686.06,3442.78,2760.65,3150.51,3511.35,4085.24,1845.91,1748.23,1656.22,4912.42,2725.29,4958.31,1789.39,2192.25,3281.02,1274.16,168.38,522.79,804.72,2569.8,761.29,634.11,1181.52,2781.58,3482.69,1693.5,4577.29,2398.36,3196.97,4050.15,3645.56,5529.18,4646.58,2195.43,1693.1,3926.62,1848.31,3278.61,1164.27,5389.63,1127.2,2320.1,741.92,7628.89,1090.82,2287.38,1643.87,4234.77,1670.86,2878.82,5525.28,876.98,1090.22,143.13724344690277,196.58372867221107,69.86301928966192,115.1602875181427
2005-04-01,1156.85,660.02,11008.9,13908.97,4657.7002,5818.07,1159.15,4801.7,3911.71,4184.84,911.3,6154.44,5035.12,2481.26,2430.54,2442.96,3541.64,2600.63,3020.1,3251.0,3880.07,1806.14,1659.86,1464.52,4969.63,2789.77,5020.08,1730.39,2051.31,2983.55,1117.3,138.75,520.9,745.46,2318.75,784.64,612.29,1269.9,2638.63,3263.77,1709.16,4387.71,2224.94,3085.66,3789.01,3400.43,5279.12,4351.39,2070.7,1572.5,3694.43,1733.74,3063.73,1104.98,4952.79,1074.08,2188.12,684.52,7245.0,1022.38,2152.55,1532.63,3954.67,1551.81,2704.31,5190.12,820.67,1029.94,145.4158312409541,202.84252301357006,68.7683033866512,116.02757808233734
2005-05-01,1191.5,683.87,11276.59,13867.07,4593.0298,6011.56,1060.74,4964.0,4120.73,4460.63,970.21,6715.11,5037.83,2467.24,2457.03,2532.16,3680.31,2806.72,3196.63,3242.47,4153.56,1958.08,1726.55,1546.63,5312.87,2830.82,5422.22,1893.42,2127.36,3287.96,1302.09,169.26,588.26,776.04,2547.75,898.03,666.62,1305.16,2756.96,3507.58,1808.52,4599.1,2319.81,3208.18,4013.16,3743.71,5697.71,4586.08,2174.7,1694.26,3902.97,1846.62,3218.01,1203.11,5337.52,1179.47,2326.29,746.78,7642.0,1093.91,2261.58,1650.0,4180.28,1667.94,2881.09,5539.95,886.92,1102.45,149.34826934712854,213.81334593214754,66.95758875355371,116.84120814822536
2005-06-01,1191.33,687.61,11584.01,14201.06,4861.8701,6241.94,1080.94,5113.2,4229.35,4586.28,1008.16,7193.85,5412.67,2655.6,2468.35,2734.78,4309.6,2914.33,3405.04,3216.47,4227.14,1878.1,1810.93,1669.19,5356.4,3067.34,5756.08,2387.27,2262.55,3774.68,1477.13,167.97,597.22,788.24,2591.74,853.81,675.04,1392.32,2889.39,3930.34,1865.26,4976.63,2387.61,3528.84,4347.32,4009.93,6378.25,5150.83,2265.72,1715.72,3983.76,1813.78,3718.85,1299.22,6278.34,1299.64,2611.19,834.12,8711.63,1246.42,2377.41,1678.71,4499.45,1687.26,3272.08,6396.27,977.38,1229.88,144.18526053381672,199.0301791197416,69.35521677442638,115.900382827092
2005-07-01,1234.18,715.02,11899.6,14880.98,5263.4102,6311.98,1083.03,5282.3,4451.74,4886.5,1111.29,7635.42,5063.92,2750.25,2769.3,2866.21,4832.88,3197.4,3601.89,3432.31,4873.08,1913.37,1976.87,1690.07,5994.68,3138.21,5975.76,2315.86,2626.18,4137.8,1752.06,180.03,642.89,822.41,3015.45,836.43,723.85,1539.09,3172.14,4189.97,1991.49,5172.95,2635.25,3673.76,4623.35,4542.75,6931.45,5621.02,2530.24,1903.49,4433.48,1994.74,3971.75,1332.42,6725.21,1304.35,2831.25,866.26,9583.42,1290.35,2648.6,1850.37,4924.8,1860.97,3535.31,6943.0,1005.0,1261.49,141.93711759841042,192.82360447453712,70.45373450723079,115.55633732766101
2005-08-01,1220.33,706.84,12413.6,14903.55,5069.9902,6033.47,1162.798,5296.9,4399.36,4829.69,1083.33,7805.43,5054.33,2870.57,2897.91,3035.41,4725.53,3242.86,3459.85,3024.9,4835.67,1835.38,1958.49,1567.12,6115.82,3207.19,6061.39,2325.93,2543.67,4470.82,1621.63,154.79,626.31,784.35,2880.61,812.15,673.82,1422.77,3152.53,4197.97,1927.15,5021.35,2650.38,3671.13,4665.85,4272.26,7200.86,5535.51,2468.59,1859.46,4357.16,1987.34,3933.26,1276.48,6953.8,1251.99,2720.3,819.02,9293.6,1235.2,2588.37,1804.12,4919.19,1835.74,3463.47,6932.49,953.89,1202.46,144.71866117528523,200.3811379452887,69.0995889458089,116.25226761742789
2005-09-01,1228.81,712.21,13574.3,15428.52,5227.2798,6118.61,1155.614,5477.7,4600.02,5044.12,1221.01,8634.48,5800.34,3146.32,3240.4,3104.83,5499.54,3738.01,3769.06,3413.16,5665.65,2033.21,2197.58,1803.74,6634.06,3457.09,6822.8,2835.89,3028.93,5193.96,2127.98,189.85,763.57,881.02,3110.02,799.54,735.34,1570.26,3607.41,4885.5,2070.95,5859.34,2969.12,4184.29,5403.37,4806.43,8423.31,6496.09,2795.34,2064.17,4923.32,2216.95,4615.9,1468.1,8154.02,1427.85,3213.97,968.38,10889.35,1428.55,2937.27,2009.9,5575.98,2076.89,4075.9,8069.79,1112.57,1370.1,142.0368078967665,192.95441346639114,70.40428567831574,115.48898567340783
2005-10-01,1207.01,698.14,13606.5,14386.37,4770.3701,5764.3,1092.817,5317.3,4436.45,4929.07,1158.11,7892.32,5214.11,3013.93,2944.96,3078.85,5548.19,3486.2,3485.31,3131.44,5386.28,1992.94,2155.72,1747.24,6560.59,3335.95,6677.13,2840.51,2897.78,4769.12,1942.9,185.46,800.84,839.8,2891.24,720.58,685.05,1525.51,3429.37,4730.38,1974.31,5673.45,2787.18,4229.74,5142.26,4265.34,8575.42,6629.02,2609.04,1950.17,4603.55,2063.64,4508.25,1401.48,7658.53,1352.56,3328.21,942.07,11606.95,1402.17,2748.81,1901.76,5269.08,1948.62,4079.21,8162.82,1076.55,1335.08,138.4088417038171,183.0973616331053,72.24971957643525,114.78676186840744
2005-11-01,1249.48,723.62,14872.15,14937.14,5032.21,6203.47,1099.261,5423.2,4567.41,5193.4,1297.44,8788.81,5165.35,3391.94,2891.42,3369.23,6568.14,3931.9,3415.58,3613.15,6180.91,2325.27,2582.01,2187.08,7540.66,3741.83,7119.0,3605.78,3400.06,5445.05,2693.55,247.52,991.54,930.5,3159.77,847.2,706.0,1554.03,3904.96,5646.44,2106.15,6014.4,3071.04,4706.18,5647.69,4747.21,10065.11,7263.13,2877.42,2190.54,4956.87,2293.31,5209.49,1665.84,8843.5,1562.62,3877.54,1085.11,13477.76,1607.12,3043.35,2144.08,5859.48,2281.73,4735.35,9419.3,1258.81,1517.82,136.87933372096063,179.05067107764103,73.05704760651302,114.818008619479
2005-12-01,1248.29,723.31,16111.43,14876.43,5330.3398,6548.34,1161.057,5618.8,4715.23,5408.26,1379.37,9397.93,4919.94,3542.61,2812.57,3199.69,6779.45,4333.86,3511.67,3825.46,6728.83,2492.96,2650.92,2239.54,8190.59,3728.27,6693.78,3257.36,3630.6,6462.26,3226.05,243.31,1042.91,984.05,3620.45,805.78,679.28,1662.89,4327.68,5812.82,2108.07,5892.93,3274.15,4776.71,5945.1,5889.61,10294.68,7325.75,3087.46,2363.15,5240.93,2493.08,5487.11,1695.37,9685.12,1601.67,3817.25,1054.59,13220.34,1570.42,3271.79,2293.88,6283.69,2516.5,4836.65,9476.03,1249.97,1487.35,138.17892270906646,182.45063327967546,72.36993749802816,115.388068604576
2006-01-01,1280.08,746.77,16649.82,15753.14,6277.0498,6532.18,1258.046,5760.3,4947.99,5674.15,1399.83,9919.89,5251.75,3502.35,3104.44,2972.72,6578.87,4201.35,3195.42,3749.79,5998.99,2499.41,2626.84,2018.74,9093.35,3875.97,7192.09,3064.7,3627.76,6203.81,2976.13,250.99,1074.94,914.01,4020.87,797.93,683.46,1778.58,4243.07,5620.13,2165.28,5884.38,3356.16,4737.05,6001.46,5645.33,10034.03,7044.17,3131.86,2454.36,5514.22,2423.01,5385.92,1637.58,9513.88,1479.26,3699.95,1033.67,12772.45,1514.64,3302.82,2374.48,6506.12,2455.02,4689.86,9249.77,1223.65,1425.31,140.80967472090828,189.39789211122553,71.01784745842569,116.47541137684703
2006-02-01,1280.66,746.57,16205.43,15918.48,6506.1802,6561.63,1299.03,5791.5,5000.45,5796.04,1371.59,10370.24,5293.66,3362.41,3226.97,3156.62,6543.5,4314.8,3239.74,3886.94,5760.58,2481.33,2664.29,1989.12,8230.07,4283.15,7148.85,3166.04,3455.49,6086.24,2964.33,233.99,1014.8,893.22,3726.83,807.56,704.48,1790.28,4291.12,5775.84,2209.01,5890.06,3257.46,4772.38,5940.34,5571.79,10036.22,6884.32,3093.59,2373.61,5561.68,2426.75,5298.79,1639.94,9235.05,1425.78,3629.57,1025.87,12251.89,1522.79,3244.23,2315.23,6450.78,2416.83,4620.48,9142.8,1216.92,1414.72,143.4876721778047,196.60204302515552,69.69239829612935,117.11138765307378
2006-03-01,1294.83,758.45,17059.66,15805.04,6703.7798,6613.97,1298.295,5964.6,5220.85,5970.08,1359.6,11279.96,5717.82,3260.67,3461.51,3180.29,7037.92,4437.49,3385.49,3715.46,5718.67,2449.16,2778.69,1893.87,7805.99,4149.93,7848.68,3108.7,3817.84,6078.1,2666.25,241.96,1074.41,833.41,3399.82,786.02,696.07,1754.44,4242.35,5940.46,2167.3,5916.48,3304.26,4856.29,5934.27,5282.35,10279.83,7108.34,3159.15,2303.58,5568.35,2432.27,5393.5,1627.87,9500.34,1373.51,3588.45,992.73,12241.88,1464.16,3325.56,2242.76,6539.72,2426.87,4629.46,9279.96,1196.62,1368.79,141.9763648092252,192.46055669685944,70.43425864183158,117.4759698864246
2006-04-01,1310.61,765.81,16906.23,16661.3,6835.1499,7171.77,1440.223,6023.1,5188.4,6009.89,1419.73,12042.56,5871.67,3266.49,3683.41,3158.17,8111.4,4833.2,3389.74,4299.52,5713.53,2416.77,2979.1,2014.52,8136.04,4138.67,7581.19,2989.43,3930.48,6597.68,3013.75,239.27,1178.09,813.75,3528.35,752.87,792.99,1815.81,4642.98,6467.95,2264.74,6202.2,3475.67,4959.68,6430.61,6065.59,10515.72,7646.25,3365.89,2371.05,6136.98,2512.04,5843.08,1686.91,10275.12,1461.85,3801.09,1019.75,13268.58,1462.67,3525.12,2326.63,7153.54,2539.24,4944.33,9870.96,1240.61,1412.97,144.6947200850271,199.83046182696575,69.11102211693483,118.34524787648246
2006-05-01,1270.09,739.78,15467.33,15857.89,6665.8999,6846.95,1641.3,5723.8,4947.29,5707.59,1317.7,10398.61,5451.8,2901.95,3461.02,2741.65,7255.31,4469.42,3080.67,4275.66,5108.75,2182.09,2726.79,1802.51,7368.33,4052.58,6969.35,2780.67,3614.74,6667.09,2535.22,221.22,1012.18,716.89,3361.31,689.25,800.22,1703.03,4247.27,5978.13,2184.56,5837.84,3173.57,4695.52,5983.45,5416.82,9366.82,7045.39,3152.46,2208.78,5809.54,2326.17,5461.18,1538.74,9699.11,1325.9,3425.54,927.88,12217.41,1338.95,3281.52,2178.52,6782.24,2333.41,4552.46,8973.92,1128.89,1273.21,146.50145475055612,204.82083911784818,68.25870785397127,119.13624337003947
2006-06-01,1270.2,740.14,15505.18,16267.62,6784.6001,6704.41,1672.21,5833.4,4965.96,5683.31,1295.15,10609.25,5317.88,2705.86,3497.33,2582.6,6523.34,5248.84,3410.54,4156.88,5323.0,2087.69,2663.02,1655.49,7571.51,3927.31,7167.0,2639.52,3630.13,6328.26,2439.66,217.84,1038.16,636.51,3286.92,660.51,743.38,1546.59,4116.4,5792.62,2055.4,5525.71,3080.87,4631.89,5764.66,5318.35,8824.76,6625.24,3122.06,2191.53,5921.28,2369.75,5052.78,1448.45,9092.64,1283.9,3231.38,867.47,11555.7,1241.74,3236.26,2151.35,6666.74,2338.86,4263.18,8425.89,1056.5,1177.31,146.5571302743435,204.97651685524508,68.23277708345395,119.04460095523595
2006-07-01,1276.66,738.69,15456.81,16971.34,6829.4902,6454.58,1612.73,5928.3,5009.42,5681.97,1297.82,10743.88,5658.23,2762.0,3251.93,2490.49,7038.29,5137.84,3359.13,3646.51,4927.54,2060.06,2658.7,1617.64,7316.15,3957.61,6656.97,2635.21,3813.43,6132.02,2469.45,226.45,993.12,624.68,3340.18,629.65,723.5,1581.9,4204.68,6053.58,2045.25,5472.01,3141.46,4662.1,5729.76,5609.22,8938.56,6536.01,3087.9,2232.82,5617.89,2416.09,4925.04,1455.84,8703.83,1309.1,3140.9,838.7,11516.06,1194.56,3199.64,2187.19,6368.91,2405.22,4145.12,8267.86,1045.72,1149.06,148.95616853534665,211.6871628077467,67.13384278293279,119.81439723958542
2006-08-01,1303.81,755.09,16140.76,17392.27,6882.1602,6611.77,1658.64,5906.1,5165.04,5859.57,1352.74,11699.05,5343.8,3017.47,3379.49,2650.84,7172.87,5549.69,3199.79,3919.43,5435.99,2178.23,2707.87,1743.1,7459.6,3912.43,6867.27,2881.69,3592.25,6484.14,2750.94,264.32,952.17,714.42,3607.16,710.14,734.32,1626.27,4293.96,6322.56,2089.8,5684.61,3252.16,4755.85,5965.01,5923.95,9480.35,6826.19,3159.92,2335.74,6064.35,2571.39,5417.15,1522.59,9449.81,1368.55,3265.26,892.28,12156.13,1293.67,3286.53,2290.91,6785.34,2522.44,4449.01,8794.54,1100.78,1225.68,150.6386115212335,216.4691276739237,66.38404257058912,120.55261553521949
2006-09-01,1335.85,771.07,16127.58,17543.05,7097.25,6883.05,1752.42,5960.8,5250.01,6004.33,1371.41,12454.42,5358.26,3163.39,3425.82,2701.96,7359.11,5481.27,3027.76,4238.24,5535.04,2332.61,2951.65,1866.99,7710.75,4043.59,7131.57,2836.14,3543.92,6828.37,2697.87,272.39,1004.4,711.56,3690.9,629.9,757.43,1643.75,4398.73,6598.07,2111.67,5851.89,3308.5,4891.83,6235.67,5927.7,9866.34,7148.17,3171.51,2386.59,5990.22,2637.63,5703.5,1556.64,9965.93,1374.89,3396.84,912.98,12806.45,1308.73,3312.03,2339.81,6871.3,2600.83,4661.9,9243.58,1124.97,1240.41,154.02641553262583,226.20574130399484,64.9239285704328,121.63178777894176
2006-10-01,1377.94,798.05,16399.39,18324.35,7484.3501,7021.32,1837.99,6129.2,5348.73,6268.92,1364.55,12961.9,5667.89,3234.94,3639.63,2806.7,8007.77,5368.6,3266.12,4171.29,5292.09,2348.02,2784.06,1842.11,8410.07,4073.03,7881.38,2891.06,3583.91,6761.93,2694.1,271.31,973.87,667.7,3399.77,590.44,775.03,1627.9,4473.5,6753.77,2132.19,5965.5,3235.99,5015.15,6398.98,5850.65,10203.62,7346.87,3207.64,2324.92,6069.26,2609.73,5752.11,1556.36,10209.41,1347.99,3441.73,887.54,12883.92,1257.07,3355.79,2280.92,6926.45,2607.91,4695.54,9290.63,1114.96,1202.7,152.4379300196831,221.53998911125157,65.60047095043065,121.62372766294096
2006-11-01,1400.63,813.57,16274.33,18960.48,8546.5996,7567.72,2099.29,6048.8,5327.64,6309.19,1432.21,13696.31,5705.38,3529.04,4050.59,3119.29,8941.63,5815.5,3241.78,4710.35,5083.06,2427.01,2987.48,1973.84,9120.3,4249.15,8476.54,3227.06,3645.19,6963.34,2931.2,275.25,1052.68,675.65,3540.25,594.16,830.73,1750.81,4728.89,7233.35,2277.29,6424.87,3368.39,5371.79,6828.09,6151.59,11203.73,8257.72,3354.99,2425.35,6611.17,2668.2,6150.84,1682.19,11153.59,1449.27,3782.7,959.83,14502.78,1389.48,3520.91,2383.33,7511.25,2730.73,5075.24,10338.45,1207.02,1305.77,152.17175472675436,220.76631721096396,65.71521776795174,121.76417242394105
2006-12-01,1418.3,822.13,17225.83,19964.72,10340.3604,7823.72,2675.47,6220.8,5541.76,6596.92,1434.46,13786.91,5916.45,3544.69,4228.42,3041.99,8587.44,5851.19,3461.65,4586.89,4931.79,2461.79,3121.25,1887.2,8961.53,4202.12,9810.5,3249.42,3766.33,7402.08,2877.91,279.65,1085.33,658.63,3439.89,562.04,822.91,1878.86,4790.25,7075.22,2281.09,6399.32,3384.38,5483.56,6835.01,6284.98,10940.62,8101.18,3401.93,2400.32,6628.52,2598.08,6116.99,1686.76,11071.53,1456.38,3676.01,928.54,13784.08,1339.27,3574.13,2355.65,7534.9,2700.1,5008.47,10036.57,1189.12,1274.0,151.75970021393601,219.57072401499394,65.89364624404884,121.84234450789393
